timestamp,bidPrice,bidSize,askPrice,askSize
1604469241971,383.84000000,62.96339000,383.85000000,2.29632000
1604469242988,383.84000000,10.46690000,383.85000000,7.79160000
1604469243886,383.84000000,62.96339000,383.85000000,1.61716000
1604469244990,383.84000000,121.90441000,383.85000000,1.61716000
1604469245990,383.86000000,3.02670000,383.87000000,30.00000000
1604469246999,383.85000000,0.00061000,383.86000000,45.95741000
1604469247901,383.85000000,0.00061000,383.86000000,42.08002000
1604469248998,383.95000000,142.34738000,383.96000000,0.78133000
1604469250001,383.95000000,91.84738000,383.96000000,0.75081000
1604469251002,383.92000000,6.00000000,383.93000000,101.24309000
1604469252002,383.92000000,5.00000000,383.93000000,35.26443000
1604469253004,384.05000000,35.05904000,384.06000000,47.13194000
1604469254003,383.96000000,6.23579000,383.97000000,96.50000000
1604469254999,383.98000000,55.88005000,383.99000000,4.06188000
1604469255989,383.97000000,5.00000000,383.98000000,4.06183000
1604469256932,383.98000000,5.00000000,383.99000000,33.95742000
1604469258007,384.00000000,5.00000000,384.02000000,35.18802000
1604469258995,384.00000000,5.00000000,384.02000000,34.06121000
1604469259992,384.00000000,2.15639000,384.02000000,35.00000000
1604469260983,383.96000000,9.20378000,384.00000000,35.21214000
1604469261978,383.95000000,5.00000000,383.96000000,41.73853000
1604469262920,383.95000000,21.27098000,383.96000000,30.00000000
1604469263918,383.95000000,7.97793000,383.96000000,34.06154000
1604469264998,383.90000000,5.00000000,383.91000000,48.60893000
1604469265996,383.89000000,1.10700000,383.90000000,139.18945000
1604469266928,383.89000000,42.22289000,383.90000000,86.52800000
1604469267968,383.89000000,30.20700000,383.90000000,100.37422000
1604469268908,383.92000000,1.30664000,383.93000000,59.44931000
1604469269966,383.92000000,1.30664000,383.93000000,150.94931000
1604469270999,383.92000000,6.30664000,383.93000000,145.80656000
1604469271908,383.92000000,1.30664000,383.93000000,153.48355000
1604469273010,383.92000000,1.30664000,383.93000000,153.48355000
1604469274007,383.99000000,4.95000000,384.00000000,120.89154000
1604469275006,383.95000000,18.98324000,383.96000000,35.00000000
1604469275989,383.95000000,23.98324000,383.96000000,114.16524000
1604469276875,383.95000000,57.35073000,383.96000000,91.50000000
1604469278005,383.95000000,64.01143000,383.96000000,64.50000000
1604469279007,383.95000000,6.30784000,383.96000000,126.50000000
1604469279998,383.95000000,6.30784000,383.96000000,103.54038000
1604469280833,383.95000000,1.30784000,383.96000000,142.54038000
1604469282009,383.95000000,35.30784000,383.96000000,10.97319000
1604469282970,383.92000000,31.27273000,383.96000000,33.90180000
1604469283952,383.94000000,5.00000000,383.95000000,30.00000000
1604469285018,383.95000000,0.15174000,383.98000000,3.00000000
1604469285959,383.98000000,1.29589000,383.99000000,40.87039000
1604469287019,383.94000000,6.30228000,383.95000000,59.60551000
1604469288009,383.95000000,0.36760000,383.97000000,7.30528000
1604469288946,383.96000000,10.67351000,383.98000000,34.36701000
1604469290021,383.96000000,5.30590000,383.97000000,96.50000000
1604469290952,383.96000000,10.30590000,383.97000000,103.53567000
1604469291988,383.96000000,10.67346000,383.97000000,96.47082000
1604469293024,383.97000000,0.36756000,383.98000000,131.50000000
1604469293994,383.98000000,41.67283000,383.99000000,38.99995000
1604469295005,383.98000000,36.47826000,383.99000000,48.39995000
1604469295936,383.98000000,53.04301000,383.99000000,11.63195000
1604469296975,383.98000000,5.00000000,383.99000000,101.50000000
1604469298022,383.93000000,0.21478000,383.94000000,81.50000000
1604469299004,383.93000000,5.00000000,383.94000000,120.15819000
1604469299991,383.95000000,5.00000000,383.96000000,7.49136000
1604469300967,383.94000000,5.03415000,383.98000000,126.50000000
1604469301945,383.93000000,35.27800000,383.94000000,96.40000000
1604469302959,383.92000000,22.67540000,383.93000000,55.47330000
1604469304028,383.99000000,5.00000000,384.00000000,0.10361000
1604469305013,383.99000000,52.67540000,384.00000000,91.50000000
1604469305976,384.03000000,7.64732000,384.04000000,43.10165000
1604469307019,383.96000000,2.40703000,383.97000000,52.87250000
1604469307968,383.96000000,5.00000000,383.99000000,0.18881000
1604469309002,383.96000000,5.00000000,383.99000000,40.25783000
1604469310001,383.96000000,5.00000000,383.97000000,118.81206000
1604469310946,383.96000000,22.70467000,383.97000000,113.70791000
1604469311960,383.96000000,22.70467000,383.97000000,113.70791000
1604469312957,383.96000000,22.70467000,383.97000000,114.46420000
1604469314010,383.98000000,22.70467000,383.99000000,31.95563000
1604469315029,383.75000000,30.00000000,383.77000000,11.50865000
1604469316028,383.81000000,49.95000000,383.82000000,12.99999000
1604469316985,383.81000000,141.45000000,383.82000000,13.75628000
1604469317969,383.81000000,29.19085000,383.82000000,12.67699000
1604469318982,383.81000000,29.07894000,383.82000000,22.35399000
1604469319999,383.82000000,46.70841000,383.85000000,4.86019000
1604469321031,383.82000000,41.57171000,383.83000000,0.00079000
1604469322035,383.83000000,3.33530000,383.85000000,4.83101000
1604469322986,383.83000000,3.33530000,383.85000000,4.83101000
1604469324035,383.76000000,5.00000000,383.80000000,14.26336000
1604469324980,383.76000000,5.00000000,383.79000000,6.77136000
1604469326024,383.76000000,5.88717000,383.79000000,91.68345000
1604469327028,383.75000000,30.00000000,383.76000000,98.60000000
1604469328001,383.75000000,35.00000000,383.76000000,94.00000000
1604469328793,383.75000000,34.60957000,383.76000000,101.18630000
1604469330002,383.77000000,5.00000000,383.78000000,6.73991000
1604469330975,383.76000000,0.55862000,383.77000000,96.50000000
1604469332018,383.76000000,5.00000000,383.77000000,5.60000000
1604469333032,383.75000000,29.60957000,383.76000000,135.28281000
